0.0.101	named	com.yotpo	metorikku_2.11	2020-09-23T08:55:21Z	7.1.0
0.0.103	named	com.yotpo	metorikku_2.11	2020-09-30T13:25:19Z	7.1.0
0.0.104	named	com.yotpo	metorikku_2.11	2020-10-07T09:34:39Z	7.1.0
0.0.105	named	com.yotpo	metorikku_2.11	2020-10-07T09:41:24Z	7.1.0
0.0.106	named	com.yotpo	metorikku_2.11	2020-10-19T07:24:03Z	7.1.0
0.0.107	named	com.yotpo	metorikku_2.11	2020-11-01T10:04:20Z	7.1.0
0.0.108	named	com.yotpo	metorikku_2.11	2020-11-12T10:08:16Z	7.1.0
0.0.109	named	com.yotpo	metorikku_2.11	2020-11-15T09:01:52Z	7.1.0
0.0.110	named	com.yotpo	metorikku_2.11	2020-11-15T11:16:22Z	7.1.0
0.0.111	named	com.yotpo	metorikku_2.11	2020-12-09T12:21:34Z	7.1.0
0.0.113	named	com.yotpo	metorikku_2.11	2020-12-13T14:48:54Z	7.1.0
0.0.114	named	com.yotpo	metorikku_2.11	2021-01-13T19:58:05Z	7.1.0
