1.3.400	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.3.300	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.3.200	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.3.100	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.3.0	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.2.400	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.2.300	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.2.200	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.2.100	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.2.0	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.1.400	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.1.300	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.1.200	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
1.1.100	automatic	org.eclipse.platform	org.eclipse.equinox.weaving.caching
